run,trials_idx,cues,actions,rewards,regrets
6,58.0,0.0,2.0,0.0,0.0
6,59.0,2.0,0.0,1.0,0.0
6,60.0,2.0,0.0,1.0,0.0
6,61.0,0.0,2.0,1.0,0.0
6,62.0,2.0,0.0,1.0,0.0
6,63.0,1.0,0.0,1.0,0.0
6,64.0,0.0,2.0,0.0,0.0
6,65.0,0.0,2.0,1.0,0.0
6,66.0,0.0,2.0,1.0,0.0
6,67.0,2.0,0.0,1.0,0.0
6,68.0,2.0,0.0,1.0,0.0
6,69.0,2.0,0.0,1.0,0.0
6,70.0,1.0,0.0,1.0,0.0
6,71.0,2.0,0.0,1.0,0.0
6,72.0,0.0,2.0,1.0,0.0
6,73.0,1.0,0.0,0.0,0.0
6,74.0,0.0,2.0,0.0,0.0
6,75.0,2.0,0.0,1.0,0.0
6,76.0,1.0,0.0,1.0,0.0
6,77.0,2.0,0.0,1.0,0.0
6,78.0,0.0,2.0,1.0,0.0
6,79.0,1.0,0.0,0.0,0.0
6,80.0,0.0,2.0,1.0,0.0
6,81.0,2.0,0.0,1.0,0.0
6,82.0,2.0,0.0,1.0,0.0
6,83.0,1.0,0.0,0.0,0.0
6,84.0,2.0,0.0,1.0,0.0
6,85.0,0.0,2.0,1.0,0.0
6,86.0,0.0,2.0,1.0,0.0
6,87.0,2.0,0.0,1.0,0.0
6,88.0,1.0,0.0,1.0,0.0
6,89.0,1.0,0.0,0.0,0.0
6,90.0,0.0,2.0,1.0,0.0
6,91.0,1.0,0.0,1.0,0.0
6,92.0,1.0,0.0,1.0,0.0
6,93.0,0.0,2.0,1.0,0.0
6,94.0,0.0,2.0,0.0,0.0
6,95.0,0.0,2.0,1.0,0.0
7,0.0,0.0,2.0,1.0,0.0
7,1.0,1.0,1.0,0.0,0.5
7,2.0,2.0,0.0,1.0,0.0
7,3.0,2.0,0.0,0.0,0.0
7,4.0,0.0,2.0,1.0,0.0
7,5.0,1.0,0.0,0.0,0.0
7,6.0,2.0,0.0,1.0,0.0
7,7.0,0.0,2.0,0.0,0.0
7,8.0,1.0,2.0,0.0,0.5
7,9.0,2.0,0.0,1.0,0.0
7,10.0,1.0,0.0,1.0,0.0
7,11.0,1.0,0.0,1.0,0.0
7,12.0,0.0,2.0,1.0,0.0
7,13.0,1.0,0.0,0.0,0.0
7,14.0,1.0,0.0,1.0,0.0
7,15.0,0.0,2.0,0.0,0.0
7,16.0,0.0,2.0,0.0,0.0
7,17.0,2.0,0.0,0.0,0.0
7,18.0,2.0,0.0,1.0,0.0
7,19.0,0.0,2.0,0.0,0.0
7,20.0,1.0,0.0,0.0,0.0
7,21.0,0.0,2.0,0.0,0.0
7,22.0,1.0,0.0,0.0,0.0
7,23.0,1.0,0.0,1.0,0.0
7,24.0,2.0,0.0,1.0,0.0
7,25.0,1.0,0.0,1.0,0.0
7,26.0,2.0,0.0,1.0,0.0
7,27.0,0.0,2.0,1.0,0.0
7,28.0,1.0,0.0,1.0,0.0
7,29.0,1.0,0.0,0.0,0.0
7,30.0,0.0,2.0,1.0,0.0
7,31.0,2.0,0.0,1.0,0.0
7,32.0,2.0,0.0,0.0,0.0
7,33.0,0.0,2.0,1.0,0.0
7,34.0,2.0,0.0,1.0,0.0
7,35.0,0.0,2.0,1.0,0.0
7,36.0,1.0,0.0,1.0,0.0
7,37.0,2.0,0.0,1.0,0.0
7,38.0,1.0,0.0,1.0,0.0
7,39.0,0.0,2.0,0.0,0.0
7,40.0,1.0,0.0,1.0,0.0
7,41.0,1.0,0.0,1.0,0.0
7,42.0,1.0,0.0,0.0,0.0
7,43.0,1.0,0.0,0.0,0.0
7,44.0,1.0,0.0,1.0,0.0
7,45.0,0.0,2.0,0.0,0.0
7,46.0,2.0,0.0,1.0,0.0
7,47.0,2.0,0.0,1.0,0.0
7,48.0,1.0,0.0,1.0,0.0
7,49.0,0.0,2.0,0.0,0.0
7,50.0,0.0,2.0,0.0,0.0
7,51.0,2.0,0.0,0.0,0.0
7,52.0,1.0,0.0,0.0,0.0
7,53.0,0.0,2.0,1.0,0.0
7,54.0,0.0,2.0,1.0,0.0
7,55.0,1.0,0.0,1.0,0.0
7,56.0,1.0,0.0,1.0,0.0
7,57.0,2.0,0.0,1.0,0.0
7,58.0,2.0,0.0,0.0,0.0
7,59.0,0.0,2.0,1.0,0.0
7,60.0,0.0,2.0,1.0,0.0
7,61.0,0.0,2.0,1.0,0.0
7,62.0,2.0,0.0,0.0,0.0
7,63.0,1.0,0.0,0.0,0.0
7,64.0,2.0,0.0,1.0,0.0
7,65.0,2.0,0.0,1.0,0.0
7,66.0,0.0,2.0,1.0,0.0
7,67.0,0.0,2.0,1.0,0.0
7,68.0,0.0,2.0,1.0,0.0
7,69.0,0.0,2.0,1.0,0.0
7,70.0,2.0,0.0,1.0,0.0
7,71.0,2.0,0.0,0.0,0.0
7,72.0,1.0,0.0,1.0,0.0
7,73.0,1.0,0.0,1.0,0.0
7,74.0,2.0,0.0,1.0,0.0
7,75.0,2.0,0.0,0.0,0.0
7,76.0,1.0,0.0,1.0,0.0
7,77.0,2.0,0.0,1.0,0.0
7,78.0,0.0,2.0,1.0,0.0
7,79.0,2.0,0.0,1.0,0.0
7,80.0,1.0,0.0,0.0,0.0
7,81.0,0.0,2.0,1.0,0.0
7,82.0,2.0,0.0,1.0,0.0
7,83.0,2.0,0.0,1.0,0.0
7,84.0,1.0,0.0,1.0,0.0
7,85.0,0.0,2.0,0.0,0.0
7,86.0,2.0,0.0,1.0,0.0
7,87.0,0.0,2.0,1.0,0.0
7,88.0,0.0,2.0,1.0,0.0
7,89.0,2.0,0.0,1.0,0.0
7,90.0,1.0,0.0,0.0,0.0
7,91.0,0.0,2.0,1.0,0.0
7,92.0,1.0,0.0,1.0,0.0
7,93.0,0.0,2.0,1.0,0.0
7,94.0,2.0,0.0,1.0,0.0
7,95.0,2.0,0.0,1.0,0.0
8,0.0,0.0,1.0,1.0,0.5
8,1.0,2.0,1.0,1.0,0.5
8,2.0,2.0,1.0,1.0,0.5
8,3.0,2.0,1.0,1.0,0.5
8,4.0,0.0,1.0,0.0,0.5
8,5.0,2.0,1.0,0.0,0.5
8,6.0,2.0,1.0,0.0,0.5
8,7.0,0.0,1.0,0.0,0.5
8,8.0,2.0,1.0,0.0,0.5
8,9.0,2.0,1.0,0.0,0.5
8,10.0,2.0,1.0,0.0,0.5
8,11.0,1.0,2.0,0.0,0.5
8,12.0,0.0,1.0,0.0,0.5
8,13.0,1.0,2.0,0.0,0.5
8,14.0,0.0,1.0,1.0,0.5
8,15.0,2.0,1.0,0.0,0.5
8,16.0,1.0,2.0,0.0,0.5
8,17.0,2.0,1.0,0.0,0.5
8,18.0,2.0,1.0,1.0,0.5
8,19.0,2.0,1.0,0.0,0.5
8,20.0,2.0,1.0,1.0,0.5
8,21.0,2.0,1.0,0.0,0.5
8,22.0,0.0,1.0,1.0,0.5
8,23.0,0.0,1.0,0.0,0.5
8,24.0,1.0,2.0,0.0,0.5
8,25.0,2.0,1.0,1.0,0.5
8,26.0,0.0,1.0,0.0,0.5
8,27.0,2.0,1.0,1.0,0.5
8,28.0,0.0,1.0,1.0,0.5
8,29.0,2.0,1.0,0.0,0.5
8,30.0,2.0,1.0,0.0,0.5
8,31.0,1.0,2.0,0.0,0.5
8,32.0,1.0,2.0,1.0,0.5
8,33.0,0.0,1.0,1.0,0.5
8,34.0,2.0,1.0,1.0,0.5
8,35.0,0.0,1.0,0.0,0.5
8,36.0,1.0,2.0,1.0,0.5
8,37.0,1.0,2.0,1.0,0.5
8,38.0,1.0,2.0,1.0,0.5
8,39.0,0.0,1.0,0.0,0.5
8,40.0,0.0,1.0,1.0,0.5
8,41.0,1.0,2.0,0.0,0.5
8,42.0,0.0,1.0,0.0,0.5
8,43.0,0.0,1.0,0.0,0.5
8,44.0,1.0,2.0,1.0,0.5
8,45.0,1.0,2.0,0.0,0.5
8,46.0,2.0,1.0,0.0,0.5
8,47.0,1.0,2.0,1.0,0.5
8,48.0,2.0,1.0,0.0,0.5
8,49.0,0.0,1.0,0.0,0.5
8,50.0,1.0,2.0,0.0,0.5
8,51.0,1.0,2.0,1.0,0.5
8,52.0,2.0,1.0,0.0,0.5
8,53.0,1.0,2.0,1.0,0.5
8,54.0,0.0,1.0,0.0,0.5
8,55.0,1.0,2.0,0.0,0.5
8,56.0,1.0,2.0,0.0,0.5
8,57.0,0.0,1.0,0.0,0.5
8,58.0,1.0,2.0,0.0,0.5
8,59.0,2.0,1.0,0.0,0.5
8,60.0,2.0,1.0,0.0,0.5
8,61.0,0.0,1.0,0.0,0.5
8,62.0,1.0,2.0,0.0,0.5
8,63.0,0.0,1.0,0.0,0.5
8,64.0,1.0,2.0,1.0,0.5
8,65.0,0.0,1.0,0.0,0.5
8,66.0,2.0,1.0,1.0,0.5
8,67.0,1.0,2.0,1.0,0.5
8,68.0,1.0,2.0,0.0,0.5
8,69.0,1.0,2.0,1.0,0.5
8,70.0,1.0,2.0,0.0,0.5
8,71.0,1.0,2.0,0.0,0.5
8,72.0,0.0,1.0,0.0,0.5
8,73.0,0.0,1.0,0.0,0.5
8,74.0,2.0,1.0,0.0,0.5
8,75.0,0.0,1.0,0.0,0.5
8,76.0,2.0,1.0,0.0,0.5
8,77.0,1.0,2.0,0.0,0.5
8,78.0,2.0,1.0,0.0,0.5
8,79.0,0.0,1.0,0.0,0.5
8,80.0,0.0,1.0,0.0,0.5
8,81.0,0.0,1.0,0.0,0.5
8,82.0,2.0,1.0,0.0,0.5
8,83.0,0.0,1.0,0.0,0.5
8,84.0,1.0,2.0,0.0,0.5
8,85.0,0.0,1.0,0.0,0.5
8,86.0,1.0,2.0,0.0,0.5
8,87.0,1.0,2.0,1.0,0.5
8,88.0,2.0,1.0,1.0,0.5
8,89.0,0.0,1.0,0.0,0.5
8,90.0,1.0,2.0,1.0,0.5
8,91.0,2.0,1.0,0.0,0.5
8,92.0,0.0,1.0,0.0,0.5
8,93.0,1.0,2.0,0.0,0.5
8,94.0,2.0,1.0,1.0,0.5
8,95.0,0.0,1.0,0.0,0.5
9,0.0,0.0,1.0,0.0,0.5
9,1.0,2.0,0.0,0.0,0.0
9,2.0,1.0,1.0,0.0,0.5
9,3.0,2.0,2.0,1.0,0.0
9,4.0,0.0,0.0,0.0,0.5
9,5.0,2.0,2.0,1.0,0.0
9,6.0,2.0,2.0,1.0,0.0
9,7.0,2.0,2.0,1.0,0.0
9,8.0,1.0,0.0,0.0,0.0
9,9.0,1.0,2.0,1.0,0.5
9,10.0,2.0,2.0,1.0,0.0
9,11.0,0.0,2.0,0.0,0.0
9,12.0,0.0,0.0,0.0,0.5
9,13.0,2.0,2.0,0.0,0.0
9,14.0,1.0,2.0,1.0,0.5
9,15.0,1.0,2.0,1.0,0.5
9,16.0,0.0,0.0,0.0,0.5
9,17.0,0.0,0.0,0.0,0.5
9,18.0,0.0,1.0,0.0,0.5
9,19.0,1.0,2.0,1.0,0.5
9,20.0,1.0,2.0,0.0,0.5
9,21.0,0.0,0.0,0.0,0.5
9,22.0,1.0,2.0,1.0,0.5
9,23.0,1.0,2.0,0.0,0.5
9,24.0,0.0,0.0,1.0,0.5
9,25.0,2.0,2.0,1.0,0.0
9,26.0,2.0,2.0,1.0,0.0
9,27.0,0.0,0.0,0.0,0.5
9,28.0,1.0,2.0,0.0,0.5
9,29.0,2.0,2.0,0.0,0.0
9,30.0,0.0,0.0,0.0,0.5
9,31.0,1.0,2.0,0.0,0.5
9,32.0,0.0,0.0,0.0,0.5
9,33.0,0.0,0.0,0.0,0.5
9,34.0,1.0,2.0,0.0,0.5
9,35.0,0.0,0.0,0.0,0.5
9,36.0,0.0,0.0,0.0,0.5
9,37.0,0.0,0.0,0.0,0.5
9,38.0,2.0,2.0,1.0,0.0
9,39.0,2.0,2.0,0.0,0.0
9,40.0,1.0,2.0,0.0,0.5
9,41.0,2.0,2.0,1.0,0.0
9,42.0,2.0,2.0,0.0,0.0
9,43.0,0.0,0.0,0.0,0.5
9,44.0,1.0,2.0,0.0,0.5
9,45.0,2.0,2.0,1.0,0.0
9,46.0,1.0,2.0,0.0,0.5
9,47.0,2.0,2.0,1.0,0.0
9,48.0,2.0,2.0,1.0,0.0
9,49.0,2.0,2.0,1.0,0.0
9,50.0,1.0,2.0,1.0,0.5
9,51.0,1.0,2.0,0.0,0.5
9,52.0,0.0,0.0,1.0,0.5
9,53.0,1.0,2.0,0.0,0.5
9,54.0,2.0,2.0,1.0,0.0
9,55.0,1.0,2.0,0.0,0.5
9,56.0,2.0,2.0,0.0,0.0
9,57.0,2.0,2.0,0.0,0.0
9,58.0,1.0,2.0,0.0,0.5
9,59.0,2.0,2.0,1.0,0.0
9,60.0,2.0,2.0,1.0,0.0
9,61.0,0.0,0.0,0.0,0.5
9,62.0,0.0,0.0,0.0,0.5
9,63.0,1.0,2.0,0.0,0.5
9,64.0,1.0,2.0,0.0,0.5
9,65.0,1.0,2.0,0.0,0.5
9,66.0,1.0,2.0,1.0,0.5
9,67.0,0.0,0.0,1.0,0.5
9,68.0,0.0,0.0,0.0,0.5
9,69.0,2.0,2.0,1.0,0.0
9,70.0,2.0,2.0,1.0,0.0
9,71.0,0.0,0.0,0.0,0.5
9,72.0,1.0,2.0,0.0,0.5
9,73.0,1.0,2.0,0.0,0.5
9,74.0,0.0,0.0,0.0,0.5
9,75.0,1.0,2.0,0.0,0.5
9,76.0,0.0,0.0,0.0,0.5
9,77.0,2.0,2.0,1.0,0.0
9,78.0,2.0,2.0,0.0,0.0
9,79.0,2.0,2.0,1.0,0.0
9,80.0,0.0,0.0,1.0,0.5
9,81.0,1.0,2.0,0.0,0.5
9,82.0,2.0,2.0,1.0,0.0
9,83.0,0.0,0.0,0.0,0.5
9,84.0,1.0,2.0,1.0,0.5
9,85.0,1.0,2.0,0.0,0.5
9,86.0,0.0,0.0,1.0,0.5
9,87.0,2.0,2.0,0.0,0.0
9,88.0,2.0,2.0,1.0,0.0
9,89.0,0.0,0.0,1.0,0.5
9,90.0,1.0,2.0,0.0,0.5
9,91.0,1.0,2.0,0.0,0.5
9,92.0,0.0,0.0,0.0,0.5
9,93.0,0.0,0.0,0.0,0.5
9,94.0,0.0,0.0,0.0,0.5
9,95.0,2.0,2.0,1.0,0.0
10,0.0,2.0,1.0,0.0,0.5
10,1.0,1.0,2.0,0.0,0.5
10,2.0,1.0,1.0,1.0,0.5
10,3.0,2.0,0.0,1.0,0.0
10,4.0,0.0,0.0,0.0,0.5
10,5.0,1.0,1.0,0.0,0.5
10,6.0,0.0,2.0,1.0,0.0
10,7.0,0.0,2.0,1.0,0.0
10,8.0,1.0,1.0,1.0,0.5
10,9.0,0.0,2.0,0.0,0.0
10,10.0,0.0,2.0,1.0,0.0
10,11.0,1.0,1.0,1.0,0.5
10,12.0,0.0,2.0,1.0,0.0
10,13.0,2.0,0.0,1.0,0.0
10,14.0,2.0,0.0,1.0,0.0
10,15.0,0.0,2.0,1.0,0.0
10,16.0,1.0,1.0,0.0,0.5
10,17.0,0.0,2.0,0.0,0.0
10,18.0,0.0,2.0,1.0,0.0
10,19.0,0.0,2.0,0.0,0.0
10,20.0,1.0,1.0,0.0,0.5
10,21.0,0.0,2.0,1.0,0.0
10,22.0,0.0,2.0,1.0,0.0
10,23.0,1.0,1.0,0.0,0.5
10,24.0,2.0,0.0,1.0,0.0
10,25.0,2.0,0.0,0.0,0.0
10,26.0,1.0,1.0,0.0,0.5
10,27.0,1.0,1.0,0.0,0.5
10,28.0,1.0,1.0,0.0,0.5
10,29.0,2.0,0.0,1.0,0.0
10,30.0,0.0,2.0,1.0,0.0
10,31.0,1.0,1.0,1.0,0.5
10,32.0,2.0,0.0,0.0,0.0
10,33.0,2.0,0.0,1.0,0.0
10,34.0,0.0,2.0,1.0,0.0
10,35.0,2.0,0.0,1.0,0.0
10,36.0,2.0,0.0,1.0,0.0
10,37.0,2.0,0.0,0.0,0.0
10,38.0,2.0,0.0,1.0,0.0
10,39.0,2.0,0.0,0.0,0.0
10,40.0,1.0,1.0,0.0,0.5
10,41.0,2.0,0.0,0.0,0.0
10,42.0,1.0,1.0,0.0,0.5
10,43.0,2.0,0.0,1.0,0.0
10,44.0,0.0,2.0,1.0,0.0
10,45.0,2.0,0.0,0.0,0.0
10,46.0,2.0,0.0,1.0,0.0
10,47.0,1.0,1.0,1.0,0.5
10,48.0,1.0,1.0,1.0,0.5
10,49.0,2.0,0.0,1.0,0.0
10,50.0,1.0,1.0,1.0,0.5
10,51.0,0.0,2.0,0.0,0.0
10,52.0,2.0,0.0,1.0,0.0
10,53.0,2.0,0.0,1.0,0.0
10,54.0,1.0,1.0,0.0,0.5
10,55.0,1.0,1.0,1.0,0.5
10,56.0,0.0,2.0,0.0,0.0
10,57.0,1.0,1.0,0.0,0.5
10,58.0,2.0,0.0,0.0,0.0
10,59.0,0.0,2.0,1.0,0.0
10,60.0,0.0,2.0,1.0,0.0
10,61.0,2.0,0.0,1.0,0.0
10,62.0,0.0,2.0,1.0,0.0
10,63.0,1.0,1.0,1.0,0.5
10,64.0,0.0,2.0,1.0,0.0
10,65.0,0.0,2.0,1.0,0.0
10,66.0,1.0,1.0,0.0,0.5
10,67.0,0.0,2.0,1.0,0.0
10,68.0,1.0,1.0,0.0,0.5
10,69.0,1.0,1.0,0.0,0.5
10,70.0,0.0,2.0,1.0,0.0
10,71.0,2.0,0.0,1.0,0.0
10,72.0,2.0,0.0,1.0,0.0
10,73.0,2.0,0.0,0.0,0.0
10,74.0,1.0,1.0,0.0,0.5
10,75.0,1.0,1.0,1.0,0.5
10,76.0,2.0,0.0,0.0,0.0
10,77.0,2.0,0.0,0.0,0.0
10,78.0,1.0,1.0,0.0,0.5
10,79.0,0.0,2.0,1.0,0.0
10,80.0,1.0,1.0,0.0,0.5
10,81.0,1.0,1.0,0.0,0.5
10,82.0,0.0,2.0,1.0,0.0
10,83.0,1.0,1.0,0.0,0.5
10,84.0,2.0,0.0,0.0,0.0
10,85.0,1.0,1.0,0.0,0.5
10,86.0,0.0,2.0,1.0,0.0
10,87.0,0.0,2.0,1.0,0.0
10,88.0,2.0,0.0,1.0,0.0
10,89.0,2.0,0.0,1.0,0.0
10,90.0,2.0,0.0,1.0,0.0
10,91.0,1.0,1.0,0.0,0.5
10,92.0,0.0,2.0,1.0,0.0
10,93.0,0.0,2.0,1.0,0.0
10,94.0,0.0,2.0,1.0,0.0
10,95.0,0.0,2.0,1.0,0.0
11,0.0,1.0,0.0,1.0,0.0
11,1.0,1.0,0.0,1.0,0.0
11,2.0,2.0,0.0,0.0,0.0
11,3.0,2.0,2.0,1.0,0.0
11,4.0,1.0,0.0,0.0,0.0
11,5.0,1.0,0.0,1.0,0.0
11,6.0,2.0,2.0,1.0,0.0
11,7.0,0.0,1.0,1.0,0.5
11,8.0,0.0,1.0,1.0,0.5
11,9.0,2.0,2.0,1.0,0.0
11,10.0,0.0,1.0,0.0,0.5
11,11.0,1.0,0.0,1.0,0.0
11,12.0,1.0,0.0,1.0,0.0
11,13.0,2.0,2.0,1.0,0.0
11,14.0,1.0,0.0,0.0,0.0
11,15.0,2.0,2.0,1.0,0.0
11,16.0,0.0,1.0,0.0,0.5
11,17.0,2.0,2.0,1.0,0.0
11,18.0,1.0,0.0,1.0,0.0
11,19.0,2.0,2.0,1.0,0.0
11,20.0,0.0,1.0,0.0,0.5
11,21.0,2.0,2.0,1.0,0.0
11,22.0,0.0,1.0,0.0,0.5
11,23.0,0.0,1.0,1.0,0.5
11,24.0,1.0,0.0,0.0,0.0
11,25.0,0.0,1.0,0.0,0.5
11,26.0,1.0,0.0,0.0,0.0
11,27.0,1.0,0.0,0.0,0.0
11,28.0,1.0,0.0,1.0,0.0
11,29.0,1.0,0.0,1.0,0.0
11,30.0,1.0,0.0,1.0,0.0
11,31.0,2.0,2.0,0.0,0.0
11,32.0,0.0,1.0,1.0,0.5
11,33.0,0.0,1.0,0.0,0.5
11,34.0,2.0,2.0,1.0,0.0
11,35.0,0.0,1.0,0.0,0.5
11,36.0,2.0,2.0,0.0,0.0
11,37.0,0.0,1.0,0.0,0.5
11,38.0,1.0,0.0,1.0,0.0
11,39.0,2.0,2.0,1.0,0.0
11,40.0,2.0,2.0,1.0,0.0
11,41.0,0.0,1.0,0.0,0.5
11,42.0,0.0,1.0,0.0,0.5
11,43.0,2.0,2.0,1.0,0.0
11,44.0,0.0,1.0,1.0,0.5
11,45.0,2.0,2.0,0.0,0.0
11,46.0,2.0,2.0,1.0,0.0
11,47.0,1.0,0.0,1.0,0.0
11,48.0,1.0,0.0,1.0,0.0
11,49.0,2.0,2.0,1.0,0.0
11,50.0,0.0,1.0,1.0,0.5
11,51.0,0.0,1.0,1.0,0.5
11,52.0,0.0,1.0,0.0,0.5
11,53.0,0.0,1.0,0.0,0.5
11,54.0,0.0,1.0,0.0,0.5
11,55.0,2.0,2.0,1.0,0.0
11,56.0,0.0,1.0,0.0,0.5
11,57.0,0.0,1.0,0.0,0.5
11,58.0,2.0,2.0,0.0,0.0
11,59.0,0.0,1.0,1.0,0.5
11,60.0,0.0,1.0,0.0,0.5
11,61.0,1.0,0.0,1.0,0.0
11,62.0,1.0,0.0,1.0,0.0
11,63.0,2.0,2.0,1.0,0.0
11,64.0,0.0,1.0,0.0,0.5
11,65.0,1.0,0.0,1.0,0.0
11,66.0,2.0,2.0,1.0,0.0
11,67.0,1.0,0.0,1.0,0.0
11,68.0,0.0,1.0,0.0,0.5
11,69.0,1.0,0.0,1.0,0.0
11,70.0,0.0,1.0,1.0,0.5
11,71.0,2.0,2.0,1.0,0.0
11,72.0,2.0,2.0,0.0,0.0
11,73.0,1.0,0.0,1.0,0.0
11,74.0,1.0,0.0,1.0,0.0
11,75.0,2.0,2.0,1.0,0.0
11,76.0,2.0,2.0,1.0,0.0
11,77.0,0.0,1.0,0.0,0.5
11,78.0,2.0,2.0,1.0,0.0
11,79.0,1.0,0.0,1.0,0.0
11,80.0,1.0,0.0,1.0,0.0
11,81.0,0.0,1.0,0.0,0.5
11,82.0,1.0,0.0,1.0,0.0
11,83.0,2.0,2.0,0.0,0.0
11,84.0,1.0,0.0,0.0,0.0
11,85.0,2.0,2.0,1.0,0.0
11,86.0,0.0,1.0,0.0,0.5
11,87.0,2.0,2.0,1.0,0.0
11,88.0,1.0,0.0,1.0,0.0
11,89.0,2.0,2.0,0.0,0.0
11,90.0,0.0,1.0,0.0,0.5
11,91.0,1.0,0.0,1.0,0.0
11,92.0,0.0,1.0,0.0,0.5
11,93.0,1.0,0.0,1.0,0.0
11,94.0,2.0,2.0,1.0,0.0
11,95.0,1.0,0.0,1.0,0.0
12,0.0,2.0,1.0,0.0,0.5
12,1.0,2.0,0.0,1.0,0.0
12,2.0,2.0,0.0,0.0,0.0
12,3.0,1.0,0.0,1.0,0.0
12,4.0,0.0,0.0,0.0,0.5
12,5.0,0.0,1.0,1.0,0.5
12,6.0,2.0,0.0,1.0,0.0
12,7.0,2.0,0.0,1.0,0.0
12,8.0,2.0,0.0,1.0,0.0
12,9.0,1.0,0.0,0.0,0.0
12,10.0,1.0,0.0,1.0,0.0
12,11.0,1.0,0.0,0.0,0.0
12,12.0,2.0,0.0,0.0,0.0
12,13.0,0.0,1.0,0.0,0.5
12,14.0,0.0,1.0,0.0,0.5
12,15.0,2.0,0.0,1.0,0.0
12,16.0,1.0,0.0,0.0,0.0
12,17.0,0.0,1.0,0.0,0.5
12,18.0,0.0,1.0,1.0,0.5
12,19.0,2.0,0.0,0.0,0.0
12,20.0,1.0,0.0,1.0,0.0
12,21.0,2.0,0.0,1.0,0.0
12,22.0,0.0,1.0,0.0,0.5
12,23.0,1.0,0.0,1.0,0.0
12,24.0,2.0,0.0,1.0,0.0
12,25.0,1.0,0.0,1.0,0.0
12,26.0,0.0,1.0,0.0,0.5
12,27.0,0.0,1.0,0.0,0.5
12,28.0,0.0,1.0,0.0,0.5
12,29.0,0.0,1.0,0.0,0.5
12,30.0,1.0,0.0,1.0,0.0
12,31.0,1.0,0.0,0.0,0.0
12,32.0,0.0,1.0,1.0,0.5
12,33.0,1.0,0.0,0.0,0.0
12,34.0,2.0,0.0,1.0,0.0
12,35.0,2.0,0.0,0.0,0.0
12,36.0,0.0,1.0,0.0,0.5
12,37.0,0.0,1.0,0.0,0.5
12,38.0,0.0,1.0,1.0,0.5
12,39.0,1.0,0.0,1.0,0.0
12,40.0,1.0,0.0,1.0,0.0
12,41.0,1.0,0.0,1.0,0.0
12,42.0,0.0,1.0,1.0,0.5
12,43.0,1.0,0.0,1.0,0.0
12,44.0,2.0,0.0,1.0,0.0
12,45.0,2.0,0.0,1.0,0.0
12,46.0,2.0,0.0,1.0,0.0
12,47.0,1.0,0.0,1.0,0.0
12,48.0,1.0,0.0,1.0,0.0
12,49.0,1.0,0.0,1.0,0.0
12,50.0,1.0,0.0,1.0,0.0
12,51.0,1.0,0.0,1.0,0.0
12,52.0,1.0,0.0,1.0,0.0
12,53.0,2.0,0.0,0.0,0.0
12,54.0,1.0,0.0,1.0,0.0
12,55.0,0.0,1.0,0.0,0.5
12,56.0,0.0,1.0,0.0,0.5
12,57.0,2.0,0.0,1.0,0.0
12,58.0,2.0,0.0,0.0,0.0
12,59.0,2.0,0.0,1.0,0.0
12,60.0,1.0,0.0,1.0,0.0
12,61.0,1.0,0.0,0.0,0.0
12,62.0,0.0,1.0,0.0,0.5
12,63.0,0.0,1.0,0.0,0.5
12,64.0,0.0,1.0,1.0,0.5
12,65.0,1.0,0.0,1.0,0.0
12,66.0,0.0,1.0,0.0,0.5
12,67.0,2.0,0.0,1.0,0.0
12,68.0,0.0,1.0,0.0,0.5
12,69.0,2.0,0.0,1.0,0.0
12,70.0,0.0,1.0,0.0,0.5
12,71.0,0.0,1.0,0.0,0.5
12,72.0,0.0,1.0,0.0,0.5
12,73.0,2.0,0.0,0.0,0.0
12,74.0,0.0,1.0,0.0,0.5
12,75.0,2.0,0.0,1.0,0.0
12,76.0,1.0,0.0,1.0,0.0
12,77.0,1.0,0.0,1.0,0.0
12,78.0,1.0,0.0,0.0,0.0
12,79.0,1.0,0.0,1.0,0.0
12,80.0,2.0,0.0,1.0,0.0
12,81.0,2.0,0.0,1.0,0.0
12,82.0,0.0,1.0,1.0,0.5
12,83.0,2.0,0.0,0.0,0.0
12,84.0,1.0,0.0,1.0,0.0
12,85.0,0.0,1.0,0.0,0.5
12,86.0,0.0,1.0,0.0,0.5
12,87.0,0.0,1.0,0.0,0.5
12,88.0,2.0,0.0,1.0,0.0
12,89.0,2.0,0.0,0.0,0.0
12,90.0,2.0,0.0,0.0,0.0
12,91.0,2.0,0.0,1.0,0.0
12,92.0,0.0,1.0,1.0,0.5
12,93.0,2.0,0.0,1.0,0.0
12,94.0,1.0,0.0,1.0,0.0
12,95.0,1.0,0.0,1.0,0.0
13,0.0,0.0,0.0,1.0,0.5
13,1.0,1.0,0.0,1.0,0.0
13,2.0,1.0,0.0,1.0,0.0
13,3.0,0.0,0.0,0.0,0.5
13,4.0,2.0,1.0,0.0,0.5
13,5.0,1.0,0.0,0.0,0.0
13,6.0,2.0,2.0,1.0,0.0
13,7.0,0.0,0.0,0.0,0.5
13,8.0,2.0,2.0,1.0,0.0
13,9.0,1.0,0.0,0.0,0.0
13,10.0,2.0,2.0,1.0,0.0
13,11.0,0.0,0.0,0.0,0.5
13,12.0,2.0,2.0,0.0,0.0
13,13.0,0.0,0.0,0.0,0.5
13,14.0,1.0,0.0,1.0,0.0
13,15.0,0.0,0.0,1.0,0.5
13,16.0,1.0,0.0,1.0,0.0
13,17.0,0.0,0.0,0.0,0.5
13,18.0,0.0,0.0,0.0,0.5
13,19.0,1.0,0.0,1.0,0.0
13,20.0,2.0,2.0,1.0,0.0
