agent,cognitive_model,run,nll,bic,beta,alpha,alpha_pos,alpha_neg,reward,options,q_initial
claude-1,Model_2alpha,47,9.400118010730251,32.49328059586401,12.59822552274034,,0.8366848166820803,0.05886558791093943,1.0_0.0,2.0,0.5
claude-1,Model_2alpha,48,25.51568259625114,64.72440976690578,14.190500222885694,,0.169643479405121,0.07980402205872934,1.0_0.0,2.0,0.5
claude-1,Model_2alpha,49,7.169527229141788,28.032099032687086,11.56855770890602,,0.8477968520076513,0.005442344973243027,1.0_0.0,2.0,0.5
claude-1,Model_1alpha,0,13.153809368659903,35.43631512025548,30.663515960052145,0.13357275381855221,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,1,89.51817027249506,188.16503692792577,2.207400936306078,0.9230327571422657,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,2,14.768235026936214,38.6651664368081,28.12541419596325,0.14020381399217055,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,3,21.399085870647088,51.92686812422985,38.363289049815855,0.10378076272366847,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,4,22.781398733960877,54.69149385085743,38.15388309887425,0.07249664232922896,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,5,17.04070566162129,43.21010770617825,30.39656019118466,0.1370431964985799,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,6,103.21694375132134,215.56258388557836,1.2537996688491426,0.9791752123228815,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,7,98.64561720281893,206.41993078857354,1.5092549013913885,0.8892257032802127,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,8,77.11377979013903,163.35625596321375,3.6373130008770347,0.9787792344935131,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,9,107.59989052617037,224.3284774352764,0.2794132131024537,0.9583538629500427,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,10,77.99805671100235,165.12480980494036,10.480597253483724,0.0911640587210521,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,11,22.50577659875981,54.14024958045529,39.41419498995003,0.09915020614984546,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,12,93.79765991143285,196.72401620580138,15.689480602796843,0.02553922018255671,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,13,105.25648177494183,219.64165993281932,0.987183447802723,0.9827684164213566,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,14,106.51529693251929,222.15929024797424,0.6495336651638546,0.9108094919870384,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,15,85.87559173174832,180.8798798464323,2.4127322602384442,0.7468004399855438,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,16,25.066485141525604,59.26166666598688,48.89476281949511,0.06590061844396443,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,17,98.31649101446666,205.761678411869,1.5533167639558951,0.9857289171351149,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,18,107.9684745730314,225.06564552899846,0.08280031045190996,0.7665818256410094,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,19,69.30547121002414,147.73963880298396,0.020695983140914014,0.4664473035561869,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,20,70.49525396728677,150.11920431750923,4.71464533140815,0.6291739558829068,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,21,108.07470055960823,225.27809750215215,0.4916943341949169,0.002098380843779147,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,22,83.40377406195591,175.93624450684752,14.918303119938454,0.043595783036084614,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,23,21.795284546905886,52.719265476747445,43.63739164533802,0.08116688394644268,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,24,65.29982562633661,139.72834763560888,11.681402331808796,0.23806906035605682,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,25,95.49867701086094,200.12605040465758,1.6042760072468418,0.9486180028379301,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,26,16.179368282476872,41.48743294788942,36.9307040331589,0.10103950030107216,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,27,16.472818365956385,42.07433311484844,35.92425243153667,0.10077228936940773,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,28,94.34285329606978,197.8144029750752,4.561356432540719,0.09459558771667402,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,29,107.64596598726978,224.4206283574752,0.2589222061819101,0.9556284188390822,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,30,60.24536935009483,129.61943508312532,5.966392228562151,0.46889867421794473,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,31,63.38073297326844,135.89016232947256,14.071142710699066,0.06262555023174661,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,32,53.321312869286594,115.77132212150886,32.366705823598636,0.02987575906875205,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,33,27.309596982272915,63.7478903474815,37.99382786800436,0.07834893337705622,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,34,17.725680394814987,44.580057172565645,34.988061300075046,0.07829758275172141,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,35,19.48007598051906,48.088848343973794,33.90636772085463,0.08303566566548881,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,36,14.68782119040219,38.50433876374005,29.19691452953949,0.14141571898418412,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,37,18.896569779244555,46.92183594142478,38.59985814407596,0.12111109875404626,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,38,97.33168487945566,203.792066141847,9.730770407301703,0.033768018659310624,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,39,68.80767796086799,146.74405230467164,7.3761453103173755,0.19358659161872044,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,40,79.27277975632866,167.67425589559298,3.5197134658155766,0.8941897797058906,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,41,56.283962595253804,121.69662157344328,7.029766470767621,0.9977097432296713,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,42,99.89601470706118,208.92072579705803,1.2589939273890942,0.9878683232104554,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,43,30.550982640398203,70.23066166373208,20.544382984935908,0.2927345841299828,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,44,60.27009647884471,129.66888934062507,8.12244075167349,0.4221382213964694,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,45,67.77144710925477,144.6715906014452,7.3503663963898145,0.42817226907874056,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,46,93.81226756137103,196.75323150567772,4.193202992383328,0.18248424851466888,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,47,93.661651539773,196.4519994624817,2.504717941290432,0.6775384262272198,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,48,20.42187971416597,49.972455811267615,41.74425003569424,0.07595279328026071,,,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,49,108.05059589774544,225.22988817842656,0.4872048701283776,0.0027190259771998244,,,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,0,7.706993831586988,29.107032237577485,12.902060746724207,,0.799005806115317,0.04533096496784113,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,1,11.127422888124368,35.947890350652244,13.28373116319069,,0.9023445874085827,0.014445763213913115,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,2,9.327158513151048,32.347361600705604,14.149519263669545,,0.8383832223203207,0.12996126274679182,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,3,11.541887228510468,36.776819031424445,14.42521580539821,,0.8058218562289979,0.09956985698817,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,4,9.694789389808804,33.082623354021116,13.29521824810784,,0.8007092927492947,0.06566756045892719,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,5,9.351263632690857,32.39557183978522,14.120204915363853,,0.8211983191234777,0.12245056503148431,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,6,15.571831780773518,44.836708135950545,12.900384787904871,,0.8628052726993587,0.00903970156580687,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,7,10.148749341760453,33.990543257924415,13.045777625406258,,0.915552070088092,0.007883756794464753,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,8,13.278621278323012,40.25028713104953,13.29772422952341,,0.8354110476065896,0.011435199597551567,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,9,10.222472080321683,34.137988735046875,13.070476167607373,,0.9173511249553378,0.004578170356483479,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,10,8.854285487359045,31.401615549121598,13.096081586125175,,0.8483175604595344,0.02800960052311032,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,11,7.750286041236776,29.19361665687706,12.928635831935532,,0.8295089581395013,0.03561968441750211,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,12,8.927798912262986,31.54864239892948,12.963674376681595,,0.796329071711172,0.011389723854925307,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,13,10.015221074468817,33.72348672334114,13.250432570786042,,0.824208910536351,0.013015027370568678,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,14,9.004408790994253,31.701862156392014,13.062714930812618,,0.8943159728292904,0.011449104897403549,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,15,13.229208089217948,40.151460752839405,13.216874377762199,,0.8452946967563135,0.014987734367465163,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,16,12.2769374826908,38.24691953978511,15.025422884211274,,0.8935250674327261,0.13667709023292812,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,17,11.053043485428724,35.799131545260956,13.599643700659746,,0.8910049178435168,0.0228908250824036,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,18,9.02371166471136,31.74046790382623,13.072369990811982,,0.8671993259134652,0.008249433824218623,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,19,6.507943200880344,26.708930976164197,11.655949242079796,,0.8669794074369568,0.005403978260677008,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,20,15.424543551008698,44.54213167642091,19.81413989598889,,0.7335245075876704,0.10078484662222452,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,21,11.322237763834696,36.3375201020729,12.717658970470202,,0.8725371383284102,0.0034713051560321894,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,22,8.869805607759174,31.432655789921856,13.063354552586857,,0.8121573340488436,0.02123123899858579,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,23,7.754947595564508,29.202939765532527,12.930107213157852,,0.8179218474091168,0.03185969179286317,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,24,12.678301958795362,39.04964849199423,15.097035278673006,,0.8981512362694363,0.09155511585901087,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,25,13.318622441918677,40.33028945824086,13.198548044587005,,0.8791870869838108,0.011080698474187776,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,26,8.722577438760434,31.138199451924375,13.16393646367353,,0.8025877493668914,0.057177850652502984,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,27,9.46174370156518,32.61653197753387,14.052379198369076,,0.8083139202041048,0.09949689319955075,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,28,7.843996749490354,29.381038073384218,12.91720797807185,,0.8177999909504075,0.01231625792283412,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,29,11.19101176957215,36.07506811354781,13.224274859688252,,0.8826146383541215,0.010128804559892634,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,30,12.40382304499613,38.50069066439577,15.560988797381288,,0.8980088526772646,0.08574726458767556,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,31,9.914837172766854,33.52271891993722,13.095369232070503,,0.7956499453983696,0.022578453665497992,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,32,12.993897847764606,39.680840269932716,13.650680911588262,,0.8067704555559705,0.026737565580813322,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,33,11.648155180774797,36.9893549359531,13.605493813725449,,0.8493765308249448,0.0856646859027047,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,34,9.57931352599865,32.85167162640081,13.730516961352336,,0.8143614145785671,0.07347685302584096,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,35,11.236250310217844,36.1655451948392,14.685603442971981,,0.8451371602127191,0.09499459940380937,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,36,9.578795607921453,32.850635790246415,13.448080509784376,,0.8160201189944717,0.10111907515852003,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,37,8.7464328282109,31.185910230825307,13.182822437077025,,0.833011552024884,0.05574390390870165,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,38,7.852381225201815,29.397807024807136,12.91890969758456,,0.8078574089296275,0.010964227081962586,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,39,10.711038296954658,35.115121168312825,14.065062784596023,,0.8960399465335394,0.06454599182431886,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,40,11.088444577785683,35.869933729974875,13.315085552288346,,0.8673894330797974,0.01560712530639092,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,41,56.333109564795606,126.35926370399471,7.282463089852359,,0.8268786864801843,0.9979441865426608,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,42,11.11768487416363,35.92841432273077,13.223775786688108,,0.8301538598400323,0.011108778047061585,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,43,13.77651042805952,41.24606543052255,19.11410482378439,,0.7749278832705665,0.21018116898397946,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,44,15.421687812742302,44.53642019988811,12.801464150111746,,0.8280924187229441,0.023126148367468367,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,45,10.948137286948274,35.589319148300056,13.570207007019592,,0.8716072497068856,0.03749026659531275,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,46,8.942407025655836,31.57785862571518,12.993647478308546,,0.8218906291408499,0.011666832028142093,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,47,10.047502187590645,33.7880489495848,13.012888562949419,,0.843395836619616,0.010204434880835264,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,48,10.633189091145486,34.95942275669448,14.130556098840328,,0.8007198567782529,0.06851554069523162,0.5_-0.5,3.0,0.0
claude-1,Model_2alpha,49,9.054277304589819,31.801599183583146,13.078123072178357,,0.9042157636983784,0.008317937518552095,0.5_-0.5,3.0,0.0
claude-1,Model_1alpha,0,107.18285103715758,223.49439845725084,0.4576826935805476,0.8971939432820736,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,1,76.88922728742273,162.90715095778114,4.811436807680088,0.7593624613209246,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,2,86.05284350368841,181.23438339031247,11.636740046827807,0.0353141965285775,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,3,100.74212332742736,210.6129430377904,10.109701707179772,0.027800207975350162,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,4,14.38643763812085,37.90157165917737,26.9406160818702,0.1318200824700885,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,5,78.78915355501373,166.7070034929631,5.453185071450858,0.5443921389581312,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,6,19.161553465250783,47.45180331343724,35.36388475189327,0.10501950759463674,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,7,46.37550012083306,101.87969662460179,26.696517573913496,0.08800355707802941,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,8,108.10783541530404,225.34436721354376,0.4947088287072717,0.0014892486162239036,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,9,78.42357956260138,165.9758555081384,3.6407431592153108,0.9811041609802525,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,10,80.68426868255337,170.4972337480424,10.121041817155882,0.10021865731355965,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,11,88.3942132531196,185.9171228891749,6.602315003240431,0.09575354283674513,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,12,45.19332155254974,99.51533948803515,3.870745975797362,0.8299939577667237,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,13,96.68262963491756,202.4939556527708,3.224919844297474,0.3662322478139057,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,14,23.26796645967572,55.66462930228711,39.250032784650884,0.08931573405144597,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,15,16.670168194501727,42.469032771939126,34.62010042720366,0.1089547213181783,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,16,22.024680753249903,53.17805788943548,38.88796277674998,0.08046214471506541,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,17,13.80353391020195,36.73576420333957,25.44941395355064,0.1787662966748815,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,18,93.86337357862584,196.85544354018737,1.764064411605679,0.9728222852270539,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,19,57.43527251295855,123.99924140885277,5.359047213390437,0.6910372781738139,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,20,93.28391323291807,195.6965228487718,2.3922783119110957,0.6066351469951593,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,21,47.399790760268296,103.92827790347226,35.035109733490074,0.05875058958063612,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,22,101.39628104827916,211.92125847949399,1.9480934667178658,0.5573640659639373,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,23,94.43551213334936,197.9997206496344,9.41459911499923,0.03198581355006956,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,24,45.23514437344537,99.59898512982642,18.989404353359134,0.1026802344515459,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,25,19.0373769436373,47.203450270210276,46.19855199783154,0.06961263544045611,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,26,39.80313652440887,88.73496943175341,29.659650236017693,0.08225244520499886,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,27,65.6443755893398,140.4174475616153,14.794630426041735,0.05057834859834773,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,28,85.54077953307802,180.21025544909173,2.2186348550263686,0.9580064704985651,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,29,103.25022005633161,215.6291364955989,1.4881054483320166,0.5672561329100976,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,30,94.17596797974755,197.4806323424308,3.5336558631764157,0.31210888314013674,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,31,88.67615167746726,186.4809997378702,6.951228558151779,0.15498954641995377,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,32,108.08654510115849,225.30178658525267,0.49433225766728606,0.0018435021591169743,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,33,93.47187658900997,196.0724495609556,10.249733009373893,0.08983675901340685,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,34,94.29560892317645,197.71991422928858,2.0365130783257466,0.9770725934265728,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,35,108.10189612839514,225.33248863972597,0.4910746455838942,0.0016031753645324319,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,36,68.79521896182015,146.719134306576,0.2502186105323964,0.26454660538953007,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,37,17.490121616150535,44.10893961523674,32.641795853033564,0.11544748043264791,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,38,15.211355872639615,39.5514081282149,27.827593491781126,0.12370682622408731,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,39,38.9097306033516,86.94815758963887,28.994550446636527,0.03619355056994037,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,40,66.33106834876867,141.79083308047302,3.756464293803264,0.9366821008103201,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,41,86.04761467629284,181.22392573552133,2.303400308033451,0.9063679567859372,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,42,91.05675006490785,191.24219651275138,7.32406124242308,0.07092983109710937,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,43,31.300998739882736,71.73069386270114,45.804768656302336,0.056693606785926436,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,44,91.19835558391541,191.5254075507665,3.2153299813901888,0.7660675546808142,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,45,87.8377434638384,184.80418331061247,2.291994318723668,0.989439929262615,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,46,20.517643529318747,50.163983441573166,29.807561625335175,0.12375280983513476,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,47,106.54990535768502,222.22850709830573,0.5530869788468492,0.9760151861715844,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,48,107.06244173380568,223.25357985054706,0.44762603423700764,0.909904286038086,,,1.0_0.0,3.0,0.5
claude-1,Model_1alpha,49,73.83316441153363,156.79502520600295,3.8149296219181483,0.8524153945154824,,,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,0,8.952174239140078,31.597393052683664,13.104023791566298,,0.8685678181547707,0.015410168227355565,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,1,12.230289686804143,38.1536239480118,12.960624340472025,,0.8905517922622903,0.016658060019521796,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,2,20.71518830965412,55.12342119371175,10.309476516407589,,0.9952305734237736,0.03132916302647382,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,3,8.954323239162559,31.601691052728626,13.051384375414905,,0.8518082580641099,0.01298418116651724,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,4,9.61806867811649,32.92918193063649,13.308845485690657,,0.8171987095664655,0.0859537058924126,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,5,17.92002729173318,49.53309915786987,12.392771835312027,,0.8458778822053059,0.0021290545219655064,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,6,9.660810778546924,33.01466613149736,13.436538458728702,,0.8277368728633518,0.08121289561435195,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,7,10.789376121767551,35.27179681793861,13.70782441771683,,0.8286991239336781,0.05719760709180794,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,8,13.58514260307571,40.86332978055493,12.54406865512494,,0.8322940434901603,0.0012555124482525424,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,9,20.070273063567512,53.83359070153853,12.485499250700327,,0.8801244679647771,0.003818540255664174,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,10,10.952454168203445,35.5979529108104,13.409357394772615,,0.8295537084015299,0.0311730341556469,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,11,8.876984693553519,31.447013961510546,13.03853780170318,,0.8171000899527533,0.019802907548678552,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,12,7.576858507274952,28.846761588953413,12.155316250567502,,0.8786707948714355,0.03884534119649151,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,13,8.929124328387527,31.551293231178562,13.032152952160125,,0.8682747066134422,0.01664049407070038,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,14,9.572351658526905,32.83774789145732,14.106753736944123,,0.8246543472686961,0.08353952612006572,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,15,10.235629666474328,34.16430390735216,14.615021748907298,,0.824383786840785,0.13498318437528392,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,16,8.766410810870088,31.225866196143684,13.158047712802272,,0.8251866724158228,0.04750892011442599,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,17,9.974311800729865,33.64166817586324,14.201078109617246,,0.8089643920422764,0.17106673169784467,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,18,11.124975900656924,35.94299637571736,13.08682221132561,,0.8200814523658796,0.009108424711342324,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,19,13.706628819907433,41.106302214218374,14.972199968621128,,0.8889567416107065,0.06606353634432996,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,20,13.31342659349245,40.319897761388404,13.053491913977853,,0.8894932153446817,0.013865885330333479,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,21,7.782500737558089,29.258046049519685,12.937738872422635,,0.8356568339048401,0.02670484115550122,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,22,8.956264521937758,31.605573618279024,12.998417084345386,,0.855927118310095,0.012045164234641201,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,23,8.97874856521733,31.65054170483817,13.024509452955279,,0.8604029662332942,0.01078142192709059,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,24,11.306260371799642,36.30556531800279,14.978543491867972,,0.8425122803853641,0.09104855759022921,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,25,8.758950096255639,31.210944766914785,13.147719611593322,,0.8129313407530296,0.047056358529224275,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,26,14.09873979261822,41.89052415963995,16.028052180024336,,0.8117493301370722,0.11036106716109159,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,27,10.92049207120202,35.53402871680755,13.427614314984513,,0.8372293206252073,0.02878628878869821,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,28,11.125533814498777,35.94411220340106,13.119353489361341,,0.8461496653862478,0.010021331251932938,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,29,8.981747700169453,31.656539974742415,13.028193327210973,,0.8635602026539011,0.010649273284862096,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,30,9.955605300722183,33.604255175847875,13.227898528829256,,0.8248828823327539,0.01759875385395601,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,31,10.903893286173641,35.50083114675079,13.749543780355168,,0.8976676042016537,0.04899905508922865,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,32,12.45687653517086,38.60679764474523,12.57806737089522,,0.8409116985881467,0.0018157611091065356,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,33,10.000012506617788,33.69306958763909,13.181551508995506,,0.8841704455529915,0.02031043645230789,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,34,36.78456863869569,87.26218185179488,11.917534274175056,,0.8507846170557927,0.00014836378301453715,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,35,11.282740403392186,36.25852538118788,13.009976101116882,,0.9234267918586136,0.0068564214475918825,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,36,6.379301988284839,26.451648550973186,11.596915804982379,,0.8180235023174336,0.01317007412240232,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,37,9.4833988360626,32.65984224652871,13.992134256209011,,0.8555130557130278,0.0991528999517864,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,38,11.397516062394523,36.488076699192554,13.944540588347753,,0.8172280278069194,0.11057515735581391,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,39,7.411734390151683,28.516513354706873,12.312130746426362,,0.8304636275658576,0.061615628146381635,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,40,12.881618274212363,39.45628112282823,14.73442088143537,,0.9066375523177237,0.04669034190708968,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,41,14.2658053650561,42.22465530451571,13.493457934983786,,0.8747068957710445,0.01809922690217414,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,42,8.929032609659162,31.55110979372183,12.986306808210703,,0.796967916411292,0.011680286269173694,1.0_0.0,3.0,0.5
claude-1,Model_2alpha,43,8.810770431289159,31.314585436981826,13.090358445317701,,0.8203109744695125,0.03368603854095706,1.0_0.0,3.0,0.5
